Country	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	
Brunei Darussalam	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3,859.84	3,932.26	3,757.41	4,469.09	5,093.57	4,571.08	4,241.66	4,607.62	5,081.22	4,479.90	4,257.99	3,877.72	3,959.47	3,909.93	4,444.64	4,904.40	4,800.80	4,910.62	4,946.14	4,973.94	5,161.05	5,189.47	5,400.21	5,790.04	6,056.87	5,756.02	5,981.96	5,834.35	6,042.67	6,109.64	6,407.73
Canada	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12,512.80	12,850.50	13,573.40	14,311.10	14,817.90	15,160.90	15,730.00	15,979.10	16,292.80	16,501.60	16,568.30	16,561.10	15,945.50	16,182.80	16,646.10	17,303.00	17,718.10	18,163.80	18,669.20	18,962.70	18,935.10	18,492.90	18,557.20	18,695.50	19,026.40	19,253.10	19,618.70	20,374.30	20,759.00	21,401.30	22,064.70	22,351.10	22,993.40	23,412.40	23,905.00	24,610.30	25,385.60	26,249.70	26,743.70	26,462.50	27,108.30	27,455.70	27,674.20	28,102.90	28,539.00	28,984.30	29,260.90	29,944.10	30,160.30	30,221.40
Cyprus	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3,630.99	4,265.86	5,043.78	5,581.87	5,866.93	6,132.66	6,134.70	6,759.15	7,190.89	7,418.13	7,761.81	7,806.35	8,142.45	8,903.03	9,382.92	10,007.40	10,718.70	10,768.90	10,024.30	10,490.00	13,295.70	13,571.10	13,713.00	14,522.50	14,960.80	15,990.00	16,695.50	17,014.20	17,541.50	18,553.40	19,003.20	19,420.60	20,864.70	22,018.60	20,036.60	20,412.40	19,722.80	18,889.30	17,607.10	17,843.10	18,453.00	19,181.30	19,850.10	20,254.40	20,578.90
Denmark	n/a	n/a	n/a	n/a	n/a	n/a	13,818.60	14,632.70	15,066.20	15,839.30	16,110.80	16,133.40	16,049.60	17,160.00	16,693.00	17,168.00	18,430.80	18,738.00	19,002.90	19,151.90	18,700.60	18,471.00	18,744.80	19,116.50	19,799.20	20,679.60	22,124.40	21,675.80	21,268.20	21,323.10	21,458.90	21,750.60	22,235.00	21,970.20	23,354.10	23,622.70	24,066.10	24,672.30	25,161.10	25,048.00	25,060.90	25,028.30	25,309.20	25,577.30	26,696.80	27,608.00	28,328.50	28,702.10	28,673.90	27,542.00	27,634.80	27,597.20	27,634.40	27,596.30	27,707.00	28,139.40	28,597.00	29,063.80	29,712.20	29,997.80
Faroe Islands	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25,052.60	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
Finland	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9,787.03	9,944.50	10,709.10	11,276.70	11,414.00	11,714.80	11,899.80	11,797.00	12,037.30	12,705.50	12,984.80	13,118.90	13,715.80	14,058.00	14,444.30	14,970.80	15,537.90	16,221.40	17,073.00	17,806.20	17,675.40	17,047.50	16,242.50	15,733.40	16,073.20	16,800.80	17,376.80	17,931.30	18,746.60	19,328.70	19,694.00	20,176.30	20,630.60	21,430.80	22,170.20	22,795.90	23,598.80	24,321.50	24,685.00	23,849.50	24,452.00	25,043.40	25,020.40	24,775.40	24,822.70	25,138.70	25,675.40	25,874.60	26,296.60	26,495.10
France	7,028.27	7,327.64	7,749.54	8,178.72	8,510.62	8,733.81	9,046.18	9,399.29	9,720.16	10,266.60	10,655.00	11,161.50	11,632.20	12,191.50	12,438.00	12,601.10	13,217.40	13,493.70	13,960.30	14,374.50	14,481.20	14,695.80	15,096.20	15,138.50	15,152.00	15,348.20	15,820.10	16,245.40	16,690.40	17,128.40	17,484.60	17,501.60	17,610.60	17,524.20	17,751.60	17,992.20	18,280.00	18,313.50	18,973.40	19,529.80	20,107.60	20,464.60	20,739.30	20,898.70	21,150.20	21,498.90	21,807.10	22,244.20	22,235.80	22,189.10	22,495.60	22,525.40	22,321.80	22,320.30	22,396.90	22,647.50	22,989.80	23,280.80	23,455.20	23,775.40
Germany	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11,190.70	11,782.60	12,357.90	12,672.80	12,644.90	13,165.40	13,788.90	14,407.80	14,937.60	15,418.10	15,618.40	15,536.50	15,394.90	15,652.40	16,013.30	16,346.40	16,963.40	17,540.80	17,936.80	18,339.10	18,949.00	19,632.10	20,054.00	19,937.40	20,148.40	20,400.30	20,666.10	20,789.50	21,086.20	21,620.80	21,946.80	22,172.20	21,829.40	21,909.40	22,054.80	22,234.70	22,558.40	22,535.10	22,653.50	22,691.50	22,887.70	23,747.00	24,058.10	24,079.40	24,231.20	24,487.60	24,883.40	25,168.10	25,476.20	25,803.60
Greece	3,791.73	4,026.04	4,162.15	4,378.59	4,808.33	5,122.08	5,439.71	5,777.19	6,189.49	6,555.95	7,126.96	7,479.98	7,877.91	8,320.43	8,206.65	8,737.44	9,093.79	9,766.65	10,403.50	10,863.80	10,806.60	10,636.90	10,929.80	11,094.30	11,081.30	11,094.80	10,894.40	11,147.40	11,779.60	12,454.90	12,646.60	12,856.80	13,048.90	12,873.10	13,058.00	13,325.00	13,621.30	14,159.00	14,723.70	15,180.30	15,499.80	15,978.20	16,729.30	17,446.00	18,030.60	18,557.50	19,016.60	19,741.40	20,394.70	20,001.40	18,673.50	16,878.20	15,608.20	15,317.90	15,516.40	15,590.20	15,651.70	15,816.90	16,023.30	16,176.20
Greenland	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15,645.00	17,085.20	18,180.40	18,737.10	19,034.70	19,129.40	19,269.10	18,999.20	19,078.90	18,928.00	18,828.90	19,025.70	19,121.90	19,381.30	19,639.30	19,906.40	n/a
Guam	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17,677.90	16,365.80	17,100.70	17,835.10	17,245.90	17,364.50	17,783.10	17,882.60	17,661.40	17,893.80	18,505.10	18,483.00	18,538.80	18,586.80	18,759.70	19,002.10	18,825.60	n/a
Hong Kong SAR, China	n/a	1,929.96	2,048.18	2,172.57	2,309.20	2,542.51	2,826.71	2,794.99	3,010.48	3,218.20	3,471.46	3,834.56	4,047.31	4,453.38	4,237.11	4,311.87	4,578.99	5,267.95	6,056.91	6,276.75	6,855.26	7,205.31	7,465.55	7,920.89	8,302.49	8,571.15	9,191.04	10,067.80	10,919.00	11,220.10	11,884.40	12,877.50	13,865.80	14,699.10	15,305.70	15,250.10	15,131.40	15,837.20	14,842.30	14,854.90	15,389.50	15,490.40	15,260.60	15,052.60	16,000.20	16,495.00	17,388.40	18,730.40	18,972.40	18,965.50	19,977.70	21,509.30	22,145.90	23,076.10	23,679.80	24,597.10	24,933.10	26,105.90	27,268.30	26,768.70
Iceland	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18,131.70	18,461.80	17,641.30	16,652.50	16,983.20	17,256.50	18,028.70	19,000.70	20,957.20	22,212.60	22,789.60	21,869.00	21,533.00	22,663.60	24,070.80	26,403.50	26,780.70	27,840.60	25,502.50	22,222.10	22,172.70	22,661.00	22,975.90	22,954.80	23,427.70	24,238.50	25,619.40	27,041.60	27,577.20	27,346.80
Ireland	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8,464.20	8,636.61	8,947.29	9,436.98	9,434.36	9,356.90	9,477.59	9,983.06	10,739.20	11,066.90	10,987.20	11,043.80	10,167.70	10,181.90	10,322.40	10,779.00	10,991.00	11,355.20	11,915.40	12,742.50	12,911.70	13,069.40	13,355.20	13,674.80	14,215.40	14,630.20	15,545.40	16,382.20	17,475.60	18,908.00	20,628.00	21,242.70	21,664.70	21,928.10	22,312.90	23,373.00	24,273.80	25,142.20	24,699.70	23,202.90	23,180.10	22,704.60	22,409.50	22,361.80	22,757.00	23,237.80	24,212.60	24,683.30	25,207.30	25,522.40
Israel	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5,543.06	5,660.48	6,072.21	6,321.24	6,603.70	6,453.73	6,621.33	6,802.94	7,227.38	7,607.63	7,154.29	7,927.42	8,416.86	8,985.72	8,260.97	8,220.81	9,315.99	9,982.84	10,278.30	10,161.00	10,439.30	10,542.30	10,956.20	11,437.60	12,210.60	12,892.50	13,311.00	13,507.90	13,975.90	14,204.70	14,999.50	15,222.90	15,143.40	14,894.90	15,408.50	15,652.10	16,145.80	17,089.80	17,082.20	16,871.30	17,359.80	17,708.70	17,891.50	18,198.20	18,591.10	18,974.00	19,801.50	20,066.20	20,401.70	20,768.30
Italy	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10,205.90	10,542.10	10,829.40	11,379.50	11,660.90	11,627.40	12,088.10	12,395.80	12,675.70	13,493.40	14,272.40	14,484.60	14,615.30	14,583.80	15,010.90	15,436.80	16,063.30	16,646.40	17,318.60	17,992.60	18,345.10	18,823.40	19,135.20	18,542.10	18,822.20	19,109.30	19,304.40	19,967.20	20,633.30	21,197.40	21,751.40	21,879.20	21,837.40	21,887.30	21,957.40	22,152.80	22,382.90	22,534.60	22,132.30	21,700.80	21,861.40	21,838.00	20,970.20	20,221.80	20,072.10	20,459.60	20,750.00	21,100.80	21,339.40	21,479.50
Japan	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10,533.20	10,968.30	11,785.50	12,716.30	12,465.00	12,806.40	13,081.50	13,479.60	14,059.60	14,846.40	14,887.70	15,144.80	15,742.30	16,163.60	16,565.10	17,140.40	17,663.50	18,346.50	19,209.80	20,073.80	20,963.70	21,362.80	21,794.20	21,975.40	22,404.30	22,876.00	23,294.20	23,399.80	23,199.30	23,425.60	23,755.00	24,147.70	24,376.40	24,484.50	24,797.10	25,101.10	25,344.70	25,552.50	25,280.70	25,105.30	25,703.40	25,651.50	26,213.80	26,873.40	26,678.50	26,643.90	26,604.80	26,998.80	27,050.00	n/a
Korea, Republic of	951.41	945.06	1,007.92	1,022.73	1,081.46	1,126.85	1,171.20	1,244.29	1,343.98	1,454.35	1,572.89	1,690.07	1,751.82	1,877.26	1,983.73	2,062.20	2,200.22	2,286.48	2,444.12	2,617.55	2,576.98	2,674.56	2,832.09	3,048.93	3,243.57	3,446.41	3,730.99	4,011.83	4,345.45	4,768.10	5,196.01	5,610.85	5,939.93	6,288.41	6,798.47	7,452.21	7,953.14	8,211.54	7,180.51	7,988.59	8,660.43	9,092.10	9,851.22	9,763.20	9,763.42	10,196.40	10,642.20	11,148.00	11,243.30	11,210.00	11,644.10	11,895.50	12,028.80	12,182.10	12,347.20	12,553.70	12,828.20	13,147.20	13,501.00	13,698.70
Kuwait	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11,145.80	10,824.10	11,092.20	11,053.00	11,079.50	11,028.20	10,812.50	10,921.30	11,284.80	n/a
Luxembourg	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14,730.30	15,410.40	15,962.10	16,695.40	17,220.60	17,931.90	18,403.50	18,791.50	19,311.10	19,946.40	20,434.40	20,728.60	20,793.20	20,890.10	21,170.30	21,699.70	22,308.10	23,179.60	24,386.80	25,318.00	25,947.60	27,400.70	26,409.20	26,592.30	27,293.40	29,060.00	29,241.70	29,639.50	29,930.00	31,296.80	32,191.50	33,024.90	34,132.70	34,493.10	34,309.10	33,760.50	34,145.20	34,393.50	34,238.70	34,005.90	33,793.00	33,543.40	33,702.80	33,594.10	34,145.50	33,946.90	34,358.10	34,257.90	34,721.40	35,007.80
Macao SAR, China	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6,395.69	6,530.58	6,553.68	6,673.91	6,969.33	7,262.13	7,635.04	7,679.42	7,847.23	8,175.88	8,682.11	9,045.36	9,405.08	9,476.34	9,659.32	9,602.25	9,314.29	9,343.96	9,050.61	9,005.70	9,309.12	9,382.11	9,879.80	10,226.50	10,720.90	11,564.50	11,952.30	11,861.10	12,216.10	13,292.40	13,964.00	14,556.90	15,079.10	15,094.70	14,708.50	14,802.20	15,207.10	15,432.60
Malta	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12,775.00	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
Netherlands	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12,294.80	13,026.70	13,278.80	13,486.90	13,993.10	14,327.50	14,627.20	15,314.40	15,851.40	16,480.30	16,575.80	16,431.50	15,929.90	15,627.70	15,764.60	15,797.10	15,942.10	16,229.30	16,461.50	16,609.20	17,030.80	17,597.20	17,931.80	17,924.10	17,944.00	18,184.10	18,576.60	19,402.10	20,108.50	21,107.40	22,216.40	22,866.20	23,158.30	23,278.80	23,139.00	23,234.00	23,390.70	23,316.70	23,702.20	23,820.30	23,251.30	23,156.70	23,064.90	22,717.50	22,432.30	22,435.50	22,777.80	22,910.60	23,260.90	23,626.00	23,836.30
New Zealand	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11,969.50	11,844.60	12,458.40	13,249.80	13,496.90	13,139.10	12,597.50	12,150.40	12,363.60	12,353.60	12,308.50	12,512.10	12,217.60	12,424.10	12,794.20	12,889.30	13,423.40	13,686.10	14,048.00	14,122.10	14,049.40	13,066.60	12,972.10	13,318.00	13,981.10	14,351.10	14,834.80	15,039.40	15,324.00	15,706.40	15,830.20	16,157.60	16,670.90	17,360.70	18,020.80	18,640.60	18,972.00	19,520.10	19,215.30	19,290.80	19,525.80	20,012.20	20,357.90	20,955.20	21,259.70	21,669.00	22,530.30	23,028.60	23,520.30	n/a
Norway	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13,936.70	14,603.50	14,886.90	15,310.40	15,668.60	16,406.80	17,302.40	18,310.30	17,950.40	18,640.80	18,965.60	18,957.60	19,099.90	19,413.80	19,977.00	21,754.60	22,771.70	22,525.50	21,931.60	21,707.80	21,783.00	22,131.30	22,524.20	22,898.90	23,541.80	24,265.90	25,669.90	26,327.80	26,911.80	27,726.30	28,698.60	29,142.50	29,894.80	30,668.50	32,148.80	33,336.40	34,709.50	36,175.80	36,326.50	35,881.50	36,787.70	37,172.60	37,969.40	38,567.60	38,925.00	39,584.00	39,677.60	40,239.50	40,750.30	41,069.50
Portugal	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5,872.39	6,645.17	6,923.46	7,753.45	8,390.71	8,006.33	8,054.18	8,016.92	7,769.24	7,695.16	7,918.85	8,067.05	8,201.99	8,063.16	7,791.27	7,819.77	8,253.09	8,691.71	9,294.67	9,582.20	10,221.40	10,678.30	11,192.80	11,302.30	11,387.50	11,415.80	11,773.00	12,119.20	12,635.00	13,225.30	13,616.90	13,641.60	13,741.10	13,645.90	13,961.40	14,155.20	14,344.00	14,675.10	14,855.00	14,497.70	14,832.40	14,310.60	13,604.50	13,536.80	13,934.00	14,277.00	14,688.70	15,033.90	15,451.80	15,852.40
Puerto Rico	n/a	n/a	n/a	n/a	4,038.49	4,286.32	4,624.65	4,633.36	4,882.24	5,244.21	5,870.11	5,818.07	6,670.96	6,942.04	6,655.47	6,434.28	12,720.30	7,160.43	7,474.71	7,685.79	7,611.43	7,293.24	7,202.71	7,336.82	7,603.83	7,869.21	8,119.84	8,506.20	8,763.76	8,777.51	8,882.10	8,716.67	8,984.52	9,354.33	9,732.16	8,502.12	10,643.70	11,155.50	11,581.80	12,146.40	12,481.90	12,578.90	12,884.40	13,355.40	14,487.60	14,903.20	15,119.10	15,413.10	15,322.80	14,964.60	15,258.20	15,670.50	16,244.10	16,708.80	16,454.40	16,307.70	16,154.20	16,414.10	17,245.60	18,215.50
Qatar	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10,899.20	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
Saudi Arabia	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4,064.81	4,020.87	3,998.24	4,057.35	4,205.62	4,495.79	4,850.86	5,335.85	5,822.59	6,165.06	6,218.17	6,135.95	6,643.44	6,652.30	6,862.87	7,141.97	7,046.50	7,129.78	7,135.79	7,330.49
Singapore	2,823.22	2,991.41	3,022.50	3,085.02	2,860.03	2,900.63	3,030.34	3,232.48	3,496.41	3,731.15	4,136.71	4,542.15	4,866.32	5,164.18	5,429.37	5,522.93	5,736.16	5,952.71	6,267.24	6,599.37	6,884.49	6,879.65	6,849.20	7,145.42	7,421.48	7,405.63	7,704.04	8,364.77	9,086.60	9,555.78	9,870.90	10,181.90	10,462.90	11,400.80	11,855.10	11,944.50	12,223.30	12,498.40	11,847.70	12,888.30	14,387.80	15,134.60	15,514.30	15,946.70	16,575.90	16,854.00	17,051.10	17,501.00	17,303.60	16,743.30	17,164.90	17,476.50	17,687.90	17,893.80	18,299.70	19,015.30	19,371.20	19,944.30	20,685.30	21,214.00
Spain	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8,341.26	8,661.69	9,277.60	9,891.34	10,282.80	10,355.30	10,820.30	10,870.10	10,862.90	10,907.50	11,043.80	10,856.00	10,795.40	10,784.70	10,718.60	10,923.70	11,261.70	11,901.10	12,456.80	13,112.20	13,558.70	13,914.60	14,147.60	13,806.70	13,890.10	14,065.90	14,350.80	14,695.00	15,279.50	15,947.80	16,581.00	17,104.50	17,383.50	17,475.80	17,873.80	18,300.70	18,711.00	18,991.30	18,559.50	17,735.00	17,718.70	17,221.20	16,638.90	16,211.50	16,534.70	17,035.30	17,479.40	17,965.80	18,203.80	18,262.50
Sweden	10,326.90	10,823.20	11,118.80	11,542.80	11,915.20	12,299.20	12,414.20	12,602.70	13,045.90	13,524.50	14,054.90	13,972.50	14,404.90	14,754.00	15,211.40	15,575.30	16,170.60	15,952.10	15,794.40	16,138.20	15,976.60	16,177.40	16,315.00	15,942.70	16,214.30	16,612.50	17,367.30	18,176.10	18,609.40	18,685.70	18,419.20	18,335.10	17,947.00	17,326.60	17,513.00	17,585.60	17,876.50	18,412.90	19,017.40	19,775.50	20,814.30	20,933.80	21,338.10	21,607.70	22,142.10	22,748.80	23,298.30	24,048.40	23,961.70	24,005.10	24,793.60	25,096.90	25,094.10	25,328.60	25,800.50	26,531.20	26,802.70	27,133.30	27,316.00	27,365.00
Switzerland	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26,689.30	27,813.60	29,103.20	29,686.70	29,383.70	28,537.30	29,006.90	29,987.30	30,650.30	30,978.50	31,666.40	31,796.90	31,691.40	31,952.90	32,354.00	32,899.50	33,645.60	34,435.80	34,913.30	35,507.60	35,699.10	35,897.50	35,670.40	35,215.70	35,362.10	35,436.60	35,696.90	36,177.40	36,846.50	37,418.60	37,876.70	38,417.30	38,297.50	38,178.60	38,567.80	38,932.20	39,235.40	39,812.60	39,884.30	39,904.40	40,179.20	40,030.90	40,534.20	41,121.30	41,139.50	41,384.10	41,516.80	41,636.30	41,728.00	41,852.60
United Arab Emirates	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	39,429.80	39,756.90	38,003.20	38,632.20	35,170.80	35,088.20	33,855.70	32,968.30	21,251.40	14,316.70	15,173.50	13,244.70	13,849.30	15,528.10	12,499.50	12,570.50	13,566.50	14,179.00	15,847.30
United Kingdom	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9,935.52	10,209.30	10,822.00	11,399.30	11,207.20	11,193.00	11,250.90	11,209.90	11,809.30	12,313.80	12,288.70	12,304.40	12,443.30	12,961.00	13,240.10	13,723.30	14,576.60	15,346.10	16,499.90	17,031.30	17,146.10	16,740.50	16,958.40	17,651.30	18,226.10	18,571.30	19,208.70	20,059.40	20,852.80	21,713.50	22,617.90	23,330.70	23,985.70	24,685.20	25,333.70	25,804.00	26,028.30	26,437.90	26,128.50	25,222.00	25,337.20	25,138.10	25,362.70	25,869.20	26,267.30	26,838.00	27,606.60	28,025.70	28,296.70	28,412.10
United States	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14,407.50	14,769.80	15,507.50	16,120.30	15,839.90	16,040.10	16,774.00	17,308.00	17,875.00	18,099.10	17,870.30	17,941.10	18,031.00	18,878.30	19,700.20	20,537.40	21,188.50	21,713.00	22,415.50	22,852.20	23,050.60	22,785.70	23,298.80	23,794.60	24,415.30	24,838.10	25,402.70	26,043.80	27,109.10	28,211.30	29,316.80	29,759.20	30,241.80	30,935.80	31,800.80	32,631.30	33,308.20	33,726.20	33,337.90	32,632.40	32,929.60	33,310.30	33,566.00	33,821.00	34,569.70	35,622.00	36,346.50	37,067.80	37,873.60	38,604.60
Virgin Islands, US	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19,471.40	19,957.80	20,833.80	22,462.10	23,844.50	22,607.60	21,622.80	22,135.80	22,407.20	22,224.40	21,514.50	21,009.20	20,965.20	21,516.50	21,613.10	21,123.40	n/a	n/a
South Asia
Bangladesh	619.81	656.82	627.70	640.23	687.77	670.58	660.81	636.75	635.95	643.07	682.38	645.31	595.54	504.38	472.28	442.00	431.53	368.27	414.86	416.33	421.74	396.82	374.33	374.28	390.92	385.83	386.54	386.81	391.52	385.21	404.69	394.13	400.64	405.39	411.34	417.74	408.54	404.20	402.58	410.26	422.35	431.58	428.28	437.98	456.69	480.25	507.22	538.28	553.33	559.73	578.95	609.52	627.31	651.89	670.30	701.41	714.63	759.52	834.44	858.20
